,optim,activation,loss,samplecomplexity,nfeatures,nhidden,batchsize,lr,momentum,nesterov,nepochs,ntest,startseed,nruns,seed,loss_eps,tau,symmetric_door_k,weightdecay,epoch,train loss,train error,test error
3,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,1620,0.10508791729807854,0.00018521410311223008,0.0009856384713202717
4,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,895,0.06160139665007591,0.00010735542673501186,0.0009806749876588583
5,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,3899,312.2132644653321,0.5346276648342609,5.012548446655273
6,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,851,0.05320831947028637,8.797574628260918e-05,0.0009080746676772832
7,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,2627,0.08042522426694633,0.00014030267993803136,0.0009762474219314754
8,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2357,298.9828224182129,0.5203193128108978,5.7842140197753915
9,p-sgd,quadratic,mse,4.5,1024,1,576,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2367,292.05484962463385,0.5010390169918537,3.2814850807189937
0,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1094,0.020757365506142374,4.791257197211962e-05,0.000985975842922926
1,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1727,0.01769191713538021,3.6850623928330606e-05,0.000991500448435545
2,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,989,0.02077817311510444,4.836090101889568e-05,0.0009416123502887783
3,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1168,0.01291158748790622,3.0241992590163136e-05,0.0009942949982360003
4,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,1374,0.014883646392263472,3.5027559533773456e-05,0.0009522534674033524
5,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1209,0.024391226237639785,5.6669233799766516e-05,0.0009611396235413847
6,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1704,0.02384774433448911,5.338125538401073e-05,0.0009984101634472606
7,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,2706,0.019972640788182616,4.3870518311450724e-05,0.000975767383351922
8,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1748,0.02494681114330888,5.289601176627912e-05,0.0009814624208956957
9,p-sgd,quadratic,mse,3.5,1024,1,448,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,1295,0.030588735360652212,6.612534434680128e-05,0.0009497230639681221
0,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1310,75.71913194656372,0.2435419149696827,2.697340726852417
1,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,2787,55.54878044128418,0.17210768535733226,3.620375871658325
2,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,2152,55.75770139694214,0.17633741535246372,4.510289192199707
3,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,2544,53.67675256729126,0.16664662584662435,9.46710205078125
4,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,3274,65.13900804519653,0.2184170838445425,6.649802684783936
5,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,2503,55.042956829071045,0.17856991477310658,4.788520336151123
6,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1453,50.7906436920166,0.16609696671366692,10.582958221435547
7,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3103,49.997790813446045,0.15691667422652245,6.469491958618164
8,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,1843,67.05718183517456,0.22197856195271012,3.798059940338135
9,p-sgd,quadratic,mse,2.5,1024,1,320,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3119,51.38810157775879,0.14678326342254874,4.448954582214356
0,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,161,1.3086810111999512,0.0002130014618160203,0.0009647239930927752
1,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,152,1.8510179519653318,0.00030127246282063425,0.000980330863967538
2,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,84,1.4933338165283203,0.00024305563420057294,0.0008760447963140905
3,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,237,1.3378289937973022,0.00021774560445919636,0.0008955616503953934
4,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,86,1.2342777252197266,0.00020089156168978659,0.0008436326170340179
5,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,98,1.2580057382583618,0.00020475353812798855,0.0008621227461844683
6,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,2225,5797.5947265625,0.9436189532279968,4.4781460762023935
7,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,91,1.4839961528778076,0.00024153583217412236,0.0008236158173531294
8,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,158,1.197033405303955,0.0001948296558111906,0.0008233676198869944
9,gd,quadratic,mse,6.0,1024,1,6144,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,441,1.7153245210647583,0.0002791869337670505,0.0009795711375772953
0,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,2359,94.39141845703124,0.2387521043419838,4.5727858543396
1,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5166,86.87603664398193,0.2162425722926855,5.1813063621521
2,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1732,102.56863689422607,0.25705058313906193,4.3906283378601065
3,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,1395,102.95938014984131,0.2929219007492065,4.601900100708008
4,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,4656,138.16614627838138,0.3686943836510181,12.037100791931152
5,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,2414,100.28886795043944,0.2569407280534506,5.4927263259887695
6,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,2282,104.86324310302734,0.2830576281994581,4.198261260986328
7,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,1880,121.69223403930664,0.3307496383786201,4.290102958679198
8,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,2332,95.95265865325928,0.2672846578061581,4.2929887771606445
9,p-sgd,quadratic,mse,3.0,1024,1,384,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,2516,90.48506355285645,0.248627508059144,6.6293721199035645
0,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1215,3019.306640625,0.36856770515441895,0.09089899063110353
1,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,31,5.992531776428223,0.0007315102266147733,0.0008205010090023278
2,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,32,3.6694586277008057,0.0004479319613892585,0.0009292738395743072
3,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,1029,1355.258544921875,0.16543683409690854,0.190664142370224
4,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,131,3.3031237125396733,0.000403213343815878,0.0009049249929375948
5,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,1039,3019.30615234375,0.36856764554977417,0.09089896827936172
6,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,1050,3019.30615234375,0.36856764554977417,0.09089893102645874
7,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,1110,1355.2587890625,0.16543686389923096,0.1906641721725464
8,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,135,5.760899066925049,0.0007032347493804991,0.0008528660400770606
9,gd,quadratic,mse,8.0,1024,1,8192,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,41,3.201889514923096,0.0003908556536771357,0.0006174357840791345
0,p-sgd,quadratic,mse,0.1,1024,1,12,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,1929,1.1505301560848439e-07,9.592811187373073e-09,3.9898736476898193
1,p-sgd,quadratic,mse,0.1,1024,1,12,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,1927,4.5651394171070734e-08,6.029022910543821e-09,5.529733657836914
2,p-sgd,quadratic,mse,0.1,1024,1,12,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,1342,8.976660600031513e-09,1.7372656276511596e-09,4.322174549102783
0,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,12160,1415.68701171875,0.4608356058597565,5.185338973999023
1,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,5263,1363.7802734375,0.4439388811588288,6.8935322761535645
2,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,18909,1355.244873046875,0.4411604404449463,7.792977809906006
3,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,6364,1275.871826171875,0.41532287001609797,6.2841973304748535
4,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,6762,1324.5560302734375,0.4311705827713013,6.623508930206299
5,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,5910,1238.9075927734375,0.4032902419567108,6.464699745178223
6,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,7606,1289.6739501953125,0.4198157489299774,5.9718756675720215
7,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,5819,1251.3814697265625,0.4073507487773895,4.4529314041137695
8,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,3455,1276.3531494140625,0.4154795408248901,5.786972522735597
9,gd,quadratic,mse,3.0,1024,1,3072,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,5275,1216.00732421875,0.3958357274532318,6.177795886993407
0,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,4675,3396.58251953125,0.7371056079864502,5.474009990692139
1,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,4503,3540.4208984375,0.7683205008506775,4.830398082733153
2,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,226,0.7836646437644958,0.00017006610869430006,0.000955321767833084
3,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,7975,3510.158935546875,0.761753261089325,4.459658622741699
4,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,4085,3682.274169921875,0.7991046309471129,4.869648456573486
5,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,5223,3388.349609375,0.7353188991546631,4.05778169631958
6,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,5573,3365.07373046875,0.7302677631378174,3.9219937324523926
7,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,3504,3286.855224609375,0.7132932543754578,4.679710865020752
8,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,4291,3491.64990234375,0.7577365040779114,4.82235050201416
9,gd,quadratic,mse,4.5,1024,1,4608,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,3546,3570.66650390625,0.7748842239379883,4.517868518829347
0,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,280,0.0755662377923727,0.0001092379170586355,0.000986359897069633
1,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,212,0.05942147551104425,8.812002306513023e-05,0.0009641105425544084
2,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,154,0.13210821244865656,0.00018412957979307976,0.0009724607225507498
3,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,391,0.14223912730813024,0.00020511334332695697,0.000907052482943982
4,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,336,0.06514010531827807,9.191707886202494e-05,0.0008586567710153759
5,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,623,0.13246499467641115,0.0001859874028014019,0.0009551016846671699
6,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,236,0.13111808709800246,0.00017415455295122229,0.000883900502230972
7,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,654,0.07540448382496834,0.00010848647616512608,0.0009568535024300217
8,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,701,0.07427536509931087,0.00010683533400879242,0.0009353740024380387
9,p-sgd,quadratic,mse,5.5,1024,1,704,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,192,0.10081592947244644,0.0001395956478518201,0.0009242589585483074
0,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,42,1.2748363837599754,0.001244957406015601,0.000902266998309642
1,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,21,1.20105542242527,0.0011729056859621778,0.0007186582661233842
2,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,21,0.7367748245596886,0.0007195066646090709,0.0005935448571108283
3,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,18,5.31279656291008,0.005188277893466875,0.0008894143393263221
4,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,49,2.674647986888885,0.002611960924696177,0.0009724335977807641
5,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,24,1.7975026965141296,0.0017553737270645795,0.0009519208106212318
6,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,41,1.645737111568451,0.0016071651480160654,0.0008767105173319577
7,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,28,0.8833758011460304,0.0008626716808066702,0.0005047635640949012
8,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,104,0.9879897236824036,0.0009648337145335972,0.0005482423584908247
9,sgd,quadratic,mse,8.0,1024,1,1024,0.002,0.9,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,30,1.2668960690498352,0.0012372031924314795,0.0007962938398122787
0,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,33,1e-08,1.0,0.6744899999999999,0,20002,96.7955322265625,0.06301792711019516,10.910355567932127
1,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,34,1e-08,1.0,0.6744899999999999,0,15684,118.42884063720705,0.07710210978984833,9.906084060668944
2,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,35,1e-08,1.0,0.6744899999999999,0,17780,102.44733428955078,0.06669748574495317,7.349785327911378
3,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,36,1e-08,1.0,0.6744899999999999,0,18678,91.26007080078124,0.05941410735249519,12.605177879333494
4,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,37,1e-08,1.0,0.6744899999999999,0,12657,109.810302734375,0.07149108499288559,8.990674018859863
5,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,38,1e-08,1.0,0.6744899999999999,0,12958,97.1982192993164,0.06328009068965912,7.431993007659912
6,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,39,1e-08,1.0,0.6744899999999999,0,20002,90.7318115234375,0.05907018855214119,8.931429862976074
7,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,40,1e-08,1.0,0.6744899999999999,0,8764,92.65402221679688,0.0603216290473938,14.645538330078125
8,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,41,1e-08,1.0,0.6744899999999999,0,19844,103.65890502929688,0.06748626381158829,13.430048942565918
9,gd,quadratic,mse,1.5,1024,1,1536,0.01,0.0,False,2000,100,32,10,42,1e-08,1.0,0.6744899999999999,0,11472,104.06919860839844,0.0677533820271492,12.108800888061525
0,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,6792,0.08810945879667997,0.0007391447506961412,10.738811492919922
1,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,5485,0.2733492888510227,0.0021566175564657892,11.890501976013185
2,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,9627,0.11895359493792056,0.0009311260073445736,8.634764671325684
3,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,6094,0.1417703442275524,0.0011393902823328972,6.172455310821532
4,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,6877,0.10303383972495794,0.0007214436409412883,8.324658393859862
5,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,8271,0.1525559313595295,0.0010522779630264267,8.661303520202638
6,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,4283,0.20354735665023327,0.0017172710795421153,7.3889665603637695
7,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,5680,0.2361015770584345,0.0015544257330475375,8.817275047302246
8,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,3630,0.2649453487247229,0.0022684544674120843,7.455937385559082
9,p-sgd,quadratic,mse,1.0,1024,1,128,0.01,0.0,False,2000,100,22,10,32,1e-08,1.0,0.6744899999999999,0,9790,0.13669314794242382,0.0010729497589636594,8.852429389953613
0,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,23,1e-08,1.0,0.6744899999999999,0,1078,2.1879727165854646e-08,4.508940899662485e-09,3.0245850086212163
1,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,24,1e-08,1.0,0.6744899999999999,0,780,2.802318979336052e-08,3.736277238214964e-09,2.9111325740814213
2,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,25,1e-08,1.0,0.6744899999999999,0,1010,4.129539160007627e-08,6.40534216408047e-09,3.474510908126831
3,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,26,1e-08,1.0,0.6744899999999999,0,986,4.782505907346352e-08,6.9558445670026e-09,2.8627595901489262
4,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,27,1e-08,1.0,0.6744899999999999,0,1004,7.079565812596735e-08,6.396059829919902e-09,4.798671245574951
5,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,28,1e-08,1.0,0.6744899999999999,0,1290,4.8080571918913187e-08,5.1045371880004744e-09,5.005135536193848
6,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,29,1e-08,1.0,0.6744899999999999,0,1334,6.353170513130459e-08,6.428858137199869e-09,3.622730493545532
7,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,30,1e-08,1.0,0.6744899999999999,0,858,2.4895993414967657e-09,1.2447996707483828e-09,4.87388801574707
8,p-sgd,quadratic,mse,0.1,1024,1,12,0.002,0.9,False,2000,100,22,10,31,1e-08,1.0,0.6744899999999999,0,937,2.719310130159e-08,6.492310985114121e-09,2.832450151443481
