,activation,batchsize,early_stopping_epochs,epoch,loss,loss_eps,lr,momentum,nepochs,nesterov,nfeatures,nhidden,nruns,ntest,optim,project_on_sphere,samplecomplexity,seed,startseed,symmetric_door_k,tau,test error,train error,train loss,weightdecay
6,quadratic,704,,134,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,5.5,29,22,0.6744899999999999,1.0,0.0009176762541756033,0.00014774973351450169,0.10121989902108908,0
7,quadratic,704,,210,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,5.5,30,22,0.6744899999999999,1.0,0.0009500138694420457,0.0001101037914850167,0.07932853139936924,0
8,quadratic,704,,342,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,5.5,31,22,0.6744899999999999,1.0,0.0009118213783949614,0.00011560280654521192,0.08595091104507446,0
9,quadratic,704,,245,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,5.5,32,22,0.6744899999999999,1.0,0.0009453452657908199,9.369076087750727e-05,0.06589579675346613,0
0,quadratic,4608,,234,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,23,22,0.6744899999999999,1.0,0.0009636687464080752,0.00038592782220803196,1.7783553600311282,0
1,quadratic,4608,,7123,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,24,22,0.6744899999999999,1.0,5.0385422706604,0.8097088932991028,3731.138671875,0
2,quadratic,4608,,5281,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,25,22,0.6744899999999999,1.0,6.613567352294923,0.8417118787765503,3878.6083984375,0
3,quadratic,4608,,3209,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,26,22,0.6744899999999999,1.0,3.6103115081787114,0.8620580434799194,3972.363525390625,0
4,quadratic,4608,,834,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,27,22,0.6744899999999999,1.0,0.000978818628937006,0.00016830110689625144,0.775531530380249,0
5,quadratic,4608,,6522,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,28,22,0.6744899999999999,1.0,5.6750569343566895,0.8482011556625366,3908.510986328125,0
6,quadratic,4608,,4219,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,29,22,0.6744899999999999,1.0,2.6856634616851807,0.7184183597564697,3310.4716796875,0
7,quadratic,4608,,3413,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,30,22,0.6744899999999999,1.0,3.355692148208618,0.8580844402313232,3954.05322265625,0
8,quadratic,4608,,3404,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,31,22,0.6744899999999999,1.0,4.781360626220703,0.8155491352081299,3758.05029296875,0
9,quadratic,4608,,3046,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,4.5,32,22,0.6744899999999999,1.0,2.634408473968506,0.8550733327865601,3940.177978515625,0
0,quadratic,128,,7496,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,33,32,0.6744899999999999,1.0,11.15602207183838,0.0016518850898137314,0.1980122160166502,0
1,quadratic,128,,12890,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,34,32,0.6744899999999999,1.0,8.082764625549316,0.0005918442730035168,0.07065269257873298,0
2,quadratic,128,,11373,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,35,32,0.6744899999999999,1.0,11.773942947387695,0.000958844590059016,0.12042050249874592,0
3,quadratic,128,,9265,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,36,32,0.6744899999999999,1.0,14.8639554977417,0.0015385977603727954,0.19950753077864647,0
4,quadratic,128,,3520,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,37,32,0.6744899999999999,1.0,8.166213035583496,0.0026171099743805826,0.32140092737972736,0
5,quadratic,128,,7761,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,38,32,0.6744899999999999,1.0,8.021279335021973,0.001774112635757774,0.24349082447588444,0
6,quadratic,128,,11874,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,39,32,0.6744899999999999,1.0,9.024118423461914,0.0009867169865174221,0.13572390750050545,0
7,quadratic,128,,9635,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,40,32,0.6744899999999999,1.0,5.909360885620117,0.0006129518078523688,0.08200466725975275,0
8,quadratic,128,,8219,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,41,32,0.6744899999999999,1.0,7.5680179595947275,0.0010837226000148805,0.16111524403095245,0
9,quadratic,128,,8745,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,1.0,42,32,0.6744899999999999,1.0,14.403403282165527,0.0016636013751849532,0.214309711009264,0
0,quadratic,3072,,4885,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,23,22,0.6744899999999999,1.0,5.899794101715088,0.4658070802688599,1430.9593505859375,0
1,quadratic,3072,,5453,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,24,22,0.6744899999999999,1.0,5.4578208923339835,0.4440391957759857,1364.08837890625,0
2,quadratic,3072,,8876,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,25,22,0.6744899999999999,1.0,7.165212631225586,0.4618312418460846,1418.74560546875,0
3,quadratic,3072,,7276,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,26,22,0.6744899999999999,1.0,8.638080596923826,0.4822609722614288,1481.5057373046875,0
4,quadratic,3072,,5156,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,27,22,0.6744899999999999,1.0,4.033662796020509,0.4716373383998871,1448.869873046875,0
5,quadratic,3072,,4433,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,28,22,0.6744899999999999,1.0,7.1304078102111825,0.4914334118366242,1509.6834716796875,0
6,quadratic,3072,,11303,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,29,22,0.6744899999999999,1.0,4.830955028533936,0.4203120768070221,1291.19873046875,0
7,quadratic,3072,,7796,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,30,22,0.6744899999999999,1.0,5.499592304229736,0.4541168212890625,1395.046875,0
8,quadratic,3072,,14031,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,31,22,0.6744899999999999,1.0,4.862792015075684,0.4492834508419037,1380.19873046875,0
9,quadratic,3072,,4891,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,3.0,32,22,0.6744899999999999,1.0,3.6117331981658936,0.5128366351127625,1575.4342041015625,0
0,quadratic,2048,-1.0,1834,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,4.0,23,22,0.6744899999999999,2.0,0.0009035479743033649,8.378645361517556e-05,0.17159465700387955,0
0,quadratic,5120,-1.0,121,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,23,22,0.6744899999999999,2.0,0.0009053679532371461,0.0001836437295423821,0.940255880355835,0
1,quadratic,5120,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,24,22,0.6744899999999999,2.0,3.5180468559265137,0.8234810829162598,4216.22314453125,0
2,quadratic,5120,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,25,22,0.6744899999999999,2.0,4.765206813812256,0.8002468943595886,4097.26416015625,0
3,quadratic,5120,-1.0,526,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,26,22,0.6744899999999999,2.0,0.0009200388449244199,0.0002577984123490751,1.3199279308319092,0
4,quadratic,5120,-1.0,217,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,27,22,0.6744899999999999,2.0,0.0009485583868809043,0.0001582397089805454,0.8101872801780701,0
5,quadratic,5120,-1.0,2771,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,28,22,0.6744899999999999,2.0,0.0009196447790600359,0.00014725975051987916,0.7539699077606201,0
6,quadratic,5120,-1.0,100014,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,29,22,0.6744899999999999,2.0,3.9397552013397217,0.8872243165969849,4542.58837890625,0
7,quadratic,5120,-1.0,1571,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,30,22,0.6744899999999999,2.0,0.0009131855331361293,0.00022877154697198418,1.171310305595398,0
8,quadratic,5120,-1.0,374,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,31,22,0.6744899999999999,2.0,0.000933221890591085,0.00023795489687472582,1.2183290719985962,0
9,quadratic,5120,-1.0,815,mse,1e-08,0.01,0.0,10000,False,1024,1,10,100,gd,True,5.0,32,22,0.6744899999999999,2.0,0.000929031171835959,0.00022893215646035967,1.1721326112747192,0
0,quadratic,921,-1.0,12935,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,23,22,0.6744899999999999,2.0,0.0009950617095455527,1.6541111714711107e-05,0.015763369078437492,0
1,quadratic,921,-1.0,16432,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,24,22,0.6744899999999999,2.0,0.0009897004347294571,2.3270174703308534e-05,0.021701321005821228,0
2,quadratic,921,-1.0,32036,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,25,22,0.6744899999999999,2.0,0.0009956598514690995,8.544817016324181e-06,0.00786080863326788,0
3,quadratic,921,-1.0,49373,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,26,22,0.6744899999999999,2.0,0.0009970046812668443,5.6184965918267445e-06,0.0053466575530668106,0
4,quadratic,921,-1.0,13607,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,27,22,0.6744899999999999,2.0,0.0009738677763380109,1.288623510239025e-05,0.0113239170362552,0
5,quadratic,921,-1.0,23182,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,28,22,0.6744899999999999,2.0,0.0009689626749604939,1.3231548412780588e-05,0.011930557278295359,0
6,quadratic,921,-1.0,22657,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,29,22,0.6744899999999999,2.0,0.000987952807918191,1.3030241764984869e-05,0.01171933471535643,0
7,quadratic,921,-1.0,35501,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,30,22,0.6744899999999999,2.0,0.0009744559065438807,9.916500251468582e-06,0.009209109470248222,0
8,quadratic,921,-1.0,36938,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,31,22,0.6744899999999999,2.0,0.0009633552981540561,1.8525523652594227e-05,0.017684668923417732,0
9,quadratic,921,-1.0,23963,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,p-sgd,True,1.8,32,22,0.6744899999999999,2.0,0.0009929549414664507,1.128570056607714e-05,0.010324580284456413,0
0,quadratic,5632,,4023,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,23,22,0.6744899999999999,1.0,3.6416988372802734,0.8469864130020142,4770.2275390625,0
1,quadratic,5632,,6579,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,24,22,0.6744899999999999,1.0,3.1348340511322017,0.9154167175292968,5155.626953125,0
2,quadratic,5632,,101,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,25,22,0.6744899999999999,1.0,0.0008352342410944402,0.00021914383978582919,1.2342181205749512,0
3,quadratic,5632,,197,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,26,22,0.6744899999999999,1.0,0.0009434628300368787,0.00018549562082625928,1.044711351394653,0
4,quadratic,5632,,6408,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,27,22,0.6744899999999999,1.0,3.214341402053833,0.9612197875976562,5413.58984375,0
5,quadratic,5632,,268,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,28,22,0.6744899999999999,1.0,0.0009987626690417528,0.00016392345423810184,0.9232168793678284,0
6,quadratic,5632,,158,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,29,22,0.6744899999999999,1.0,0.000901447667274624,0.00015710802108515054,0.8848323822021484,0
7,quadratic,5632,,373,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,30,22,0.6744899999999999,1.0,0.0008917999803088605,0.00028761909925378864,1.6198707818984983,0
8,quadratic,5632,,4962,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,31,22,0.6744899999999999,1.0,4.792579174041748,0.9754697680473328,5493.845703125,0
9,quadratic,5632,,118,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,5.5,32,22,0.6744899999999999,1.0,0.0009348209132440387,0.00023365375818684697,1.3159379959106443,0
0,quadratic,256,-1.0,3952,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,sgd,True,0.5,23,22,0.6744899999999999,2.0,4.31618595123291,9.996099947784389e-09,2.559001586632803e-06,0
1,quadratic,256,-1.0,3658,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,sgd,True,0.5,24,22,0.6744899999999999,2.0,3.7845184803009033,9.99421323477634e-09,2.5585185881027432e-06,0
2,quadratic,256,-1.0,3907,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,sgd,True,0.5,25,22,0.6744899999999999,2.0,3.295490503311157,9.99664018230817e-09,2.5591398866708914e-06,0
3,quadratic,256,-1.0,3916,mse,1e-08,0.01,0.9,10000,True,1024,1,10,100,sgd,True,0.5,26,22,0.6744899999999999,2.0,4.489296436309815,9.994507443877863e-09,2.558593905632733e-06,0
0,quadratic,1280,,292,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,23,22,0.6744899999999999,1.0,0.0009968684753403068,0.00011425197135395139,0.14216294419020414,0
1,quadratic,1280,,227,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,24,22,0.6744899999999999,1.0,0.0007722817244939506,9.761066121427575e-05,0.12514156568795445,0
2,quadratic,1280,,354,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,25,22,0.6744899999999999,1.0,0.0008493513450957835,0.00013464684343489353,0.17527768202126026,0
3,quadratic,1280,,268,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,26,22,0.6744899999999999,1.0,0.0009002055739983916,0.000214029525523074,0.2686441205441952,0
4,quadratic,1280,,244,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,27,22,0.6744899999999999,1.0,0.0009285458363592624,0.00010024254515883511,0.12920623738318682,0
5,quadratic,1280,,213,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,28,22,0.6744899999999999,1.0,0.0009763176203705369,0.0001694223847152898,0.22395643405616286,0
6,quadratic,1280,,163,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,29,22,0.6744899999999999,1.0,0.0009610250126570463,0.0001355563081233413,0.17855105362832546,0
7,quadratic,1280,,182,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,30,22,0.6744899999999999,1.0,0.0009285885025747119,0.00020849559950875118,0.2766993138939142,0
8,quadratic,1280,,172,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,31,22,0.6744899999999999,1.0,0.0008022736292332411,0.00010839007882168515,0.14538240153342485,0
9,quadratic,1280,,277,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,10.0,32,22,0.6744899999999999,1.0,0.0007917776820249857,0.00011941640241275307,0.15613657981157306,0
0,quadratic,3072,,2010,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,33,32,0.6744899999999999,2.0,0.0008553127408958973,0.00045033247442916036,1.3640976548194883,0
1,quadratic,3072,,1482,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,34,32,0.6744899999999999,2.0,5.079561233520508,0.5668321549892426,1722.8897094726562,0
2,quadratic,3072,,1486,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,35,32,0.6744899999999999,2.0,0.0009346419828943908,0.00034691939072217787,1.0714995265007021,0
3,quadratic,3072,,1220,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,36,32,0.6744899999999999,2.0,3.463594675064087,0.5152710974216461,1614.0870971679688,0
4,quadratic,3072,,1832,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,37,32,0.6744899999999999,2.0,0.0008234590059146285,0.00025542551156831905,0.7795444428920746,0
5,quadratic,3072,,1280,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,38,32,0.6744899999999999,2.0,7.079678535461426,0.5434893965721129,1666.8767700195312,0
6,quadratic,3072,,1590,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,39,32,0.6744899999999999,2.0,3.4219348430633545,0.5145764350891113,1542.4437255859375,0
7,quadratic,3072,,1953,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,40,32,0.6744899999999999,2.0,3.58713436126709,0.5898455083370209,1806.6968383789065,0
8,quadratic,3072,,1606,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,41,32,0.6744899999999999,2.0,4.759418487548828,0.5261366367340088,1626.2882690429688,0
9,quadratic,3072,,1493,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,p-sgd,,6.0,42,32,0.6744899999999999,2.0,5.14236307144165,0.4649818390607834,1444.0005493164062,0
0,quadratic,5120,,241,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,33,32,0.6744899999999999,2.0,0.0009971094550564883,0.0004349091614130885,2.243731737136841,0
1,quadratic,5120,,63,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,34,32,0.6744899999999999,2.0,0.000728438433725387,0.0004030405543744564,2.0796551704406743,0
2,quadratic,5120,,47,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,35,32,0.6744899999999999,2.0,0.0007470877608284353,0.00023294243146665394,1.2020034193992617,0
3,quadratic,5120,,68,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,36,32,0.6744899999999999,2.0,0.0007903337245807053,0.0002458372982800938,1.2569891810417175,0
4,quadratic,5120,,59,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,37,32,0.6744899999999999,2.0,0.0007535262266173959,0.0003145716473227367,1.6108605265617368,0
5,quadratic,5120,,154,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,38,32,0.6744899999999999,2.0,0.0007601762772537768,0.00035665766336023813,1.8093562126159668,0
6,quadratic,5120,,64,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,39,32,0.6744899999999999,2.0,0.0009332526242360473,0.00032956234645098453,1.663075566291809,0
7,quadratic,5120,,87,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,40,32,0.6744899999999999,2.0,0.0008975043310783802,0.00038813847640994936,1.9735424518585205,0
8,quadratic,5120,,144,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,41,32,0.6744899999999999,2.0,0.0009050233056768775,0.0004710116772912442,2.4365713596343994,0
9,quadratic,5120,,123,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,10.0,42,32,0.6744899999999999,2.0,0.0009560358594171703,0.00039253915019799024,2.0221176743507385,0
0,quadratic,102,,13972,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,33,32,0.6744899999999999,1.0,4.3462181091308585,9.997754624180288e-09,1.0197709343628958e-06,0
1,quadratic,102,,12320,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,34,32,0.6744899999999999,1.0,5.287643432617188,9.997031646946652e-09,1.0196972652920522e-06,0
2,quadratic,102,,20002,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,35,32,0.6744899999999999,1.0,4.140873908996582,7.739232898984483e-08,7.894017471699044e-06,0
3,quadratic,102,,14125,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,36,32,0.6744899999999999,1.0,2.8790621757507324,9.998512240372293e-09,1.0198482414125463e-06,0
4,quadratic,102,,14102,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,37,32,0.6744899999999999,1.0,5.040474891662598,9.998141869971278e-09,1.0198104973824231e-06,0
5,quadratic,102,,16090,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,38,32,0.6744899999999999,1.0,5.629292011260986,9.999045147424113e-09,1.0199025837209774e-06,0
6,quadratic,102,,15645,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,39,32,0.6744899999999999,1.0,5.357040882110597,9.99955229730176e-09,1.0199543112321408e-06,0
7,quadratic,102,,15194,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,40,32,0.6744899999999999,1.0,4.321988105773927,9.999181038722327e-09,1.0199164535151795e-06,0
8,quadratic,102,,13546,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,41,32,0.6744899999999999,1.0,5.10183048248291,9.998218253315372e-09,1.019818228087388e-06,0
9,quadratic,102,,13973,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,gd,,0.1,42,32,0.6744899999999999,1.0,5.749827861785889,9.999567396334895e-09,1.0199559028478686e-06,0
0,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,33,32,0.6744899999999999,1.0,41.58887100219727,0.00042541058792267,0.05445255525410175,0
1,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,34,32,0.6744899999999999,1.0,14.318349838256836,0.00015014550263003912,0.01921862433664501,0
2,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,35,32,0.6744899999999999,1.0,11.82512092590332,0.00010850206672330388,0.013888264540582895,0
3,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,36,32,0.6744899999999999,1.0,16.770883560180664,0.0003515491134749027,0.044998286524787545,0
4,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,37,32,0.6744899999999999,1.0,17.77793312072754,0.0001950913883774774,0.02497169771231711,0
5,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,38,32,0.6744899999999999,1.0,17.131816864013672,0.0002542146721680183,0.032539478037506335,0
6,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,39,32,0.6744899999999999,1.0,14.486148834228516,0.0002734607733145822,0.03500297898426652,0
7,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,40,32,0.6744899999999999,1.0,14.91757106781006,9.429259080206977e-05,0.012069451622664928,0
8,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,41,32,0.6744899999999999,1.0,24.051498413085934,0.00017187333287438378,0.021999786607921124,0
9,quadratic,128,,20002,mse,1e-08,0.002,0.9,2000,False,1024,1,10,100,sgd,,1.0,42,32,0.6744899999999999,1.0,29.787851333618164,0.00042264500370947644,0.05409856047481298,0
0,quadratic,576,,180,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,23,22,0.6744899999999999,1.0,0.0009237561607733367,0.00017237113934243098,0.10239248536527157,0
1,quadratic,576,,335,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,24,22,0.6744899999999999,1.0,0.0009797831298783422,8.631657692603767e-05,0.049807088449597366,0
2,quadratic,576,,973,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,25,22,0.6744899999999999,1.0,0.0009919070871546862,0.00019879118735843804,0.1171589894220233,0
3,quadratic,576,,1620,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,26,22,0.6744899999999999,1.0,0.0009856384713202717,0.00018521410311223008,0.10508791729807854,0
4,quadratic,576,,895,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,27,22,0.6744899999999999,1.0,0.0009806749876588583,0.00010735542673501186,0.06160139665007591,0
5,quadratic,576,,3899,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,28,22,0.6744899999999999,1.0,5.012548446655273,0.5346276648342609,312.2132644653321,0
6,quadratic,576,,851,mse,1e-08,0.01,0.0,2000,False,1024,1,10,100,p-sgd,,4.5,29,22,0.6744899999999999,1.0,0.0009080746676772832,8.797574628260918e-05,0.05320831947028637,0
